DTS,min,avg,max
2022-12-17 09:45:01,20.156,21.818,43.616
2022-12-17 10:00:01,20.116,21.812,34.765
2022-12-17 10:15:01,18.911,21.953,69.238
2022-12-17 10:30:01,17.043,21.854,53.558
2022-12-17 10:45:00,19.049,22.097,90.147
2022-12-17 11:00:02,18.872,22.717,39.534
2022-12-17 11:15:01,17.198,22.085,38.182
2022-12-17 11:30:01,20.776,22.776,38.316
2022-12-17 11:45:01,18.582,22.921,36.936
2022-12-17 12:00:01,21.263,22.779,52.656
2022-12-17 12:15:00,20.415,22.667,33.135
2022-12-17 12:30:02,19.556,22.761,37.740
2022-12-17 12:45:01,21.268,22.632,38.682
2022-12-17 13:00:01,21.247,22.542,34.242
2022-12-17 13:15:01,21.226,22.701,39.967
2022-12-17 13:30:01,21.236,22.710,44.161
2022-12-17 13:45:00,18.974,22.166,38.592
2022-12-17 14:00:01,17.953,23.161,88.532
2022-12-17 14:15:01,19.679,23.213,78.266
2022-12-17 14:30:01,20.181,23.032,63.161
2022-12-17 14:45:01,18.157,22.858,38.098
2022-12-17 15:00:01,20.908,22.963,46.653
2022-12-17 15:15:01,21.270,23.687,115.495
2022-12-17 15:30:02,16.717,22.122,88.635
2022-12-17 15:45:01,18.200,22.473,99.097
2022-12-17 16:00:01,17.050,22.322,62.370
2022-12-17 16:15:01,20.222,21.789,31.461
2022-12-17 16:30:01,19.019,22.151,75.766
2022-12-17 16:45:00,20.133,22.066,62.904
2022-12-17 17:00:01,17.455,22.499,111.808
2022-12-17 17:15:01,17.453,23.157,86.629
2022-12-17 17:30:01,18.156,22.122,38.502
2022-12-17 17:45:01,17.540,21.843,38.327
2022-12-17 18:00:01,20.103,22.137,44.136
2022-12-17 18:15:00,20.085,22.683,79.887
2022-12-17 18:30:01,18.708,22.055,33.978
2022-12-17 18:45:01,18.689,21.858,36.314
2022-12-17 19:00:01,18.103,23.472,83.748
2022-12-17 19:15:01,19.357,23.572,38.566
2022-12-17 19:30:02,18.653,23.612,99.937
2022-12-17 19:45:01,19.252,23.460,54.419
2022-12-17 20:00:01,17.559,22.241,39.689
2022-12-17 20:15:01,17.575,22.081,38.765
2022-12-17 20:30:01,16.959,22.136,36.438
2022-12-17 20:45:01,18.145,22.221,34.660
2022-12-17 21:00:01,19.918,23.289,39.739
2022-12-17 21:15:01,18.444,23.134,38.642
2022-12-17 21:30:01,16.780,22.287,114.587
2022-12-17 21:45:00,17.745,22.103,46.112
2022-12-17 22:00:01,18.289,22.018,49.183
2022-12-17 22:15:01,18.462,22.544,79.391
2022-12-17 22:30:01,17.114,25.746,79.107
2022-12-17 22:45:00,16.831,22.101,47.570
2022-12-17 23:00:01,19.505,22.578,109.945
2022-12-17 23:15:01,20.129,21.846,96.749
2022-12-17 23:30:01,18.735,21.827,46.896
2022-12-17 23:45:01,20.181,21.663,76.241
2022-12-18 00:00:01,20.146,21.584,33.769
2022-12-18 00:15:01,18.911,21.550,34.899
2022-12-18 00:30:01,17.341,24.844,72.074
2022-12-18 00:45:01,16.960,22.685,70.839
2022-12-18 01:00:02,19.047,21.418,28.963
2022-12-18 01:15:01,20.111,21.478,47.952
2022-12-18 01:30:01,17.810,21.524,29.310
2022-12-18 01:45:01,18.497,21.435,72.070
2022-12-18 02:00:01,20.123,21.586,29.831
2022-12-18 02:15:01,19.807,21.328,29.806
2022-12-18 02:30:02,19.774,21.358,29.286
2022-12-18 02:45:01,20.077,21.371,32.042
2022-12-18 03:00:01,19.038,21.324,36.006
2022-12-18 03:15:01,19.110,21.365,62.906
2022-12-18 03:30:01,20.201,21.299,39.770
2022-12-18 03:45:01,20.217,21.218,38.558
2022-12-18 04:00:01,20.142,21.317,55.549
2022-12-18 04:15:00,20.122,21.308,32.583
2022-12-18 04:30:01,20.120,21.243,28.966
2022-12-18 04:45:01,19.977,21.266,28.468
2022-12-18 05:00:01,20.087,21.312,30.029
2022-12-18 05:15:01,20.190,21.269,30.289
2022-12-18 05:30:02,20.134,21.291,30.873
2022-12-18 05:45:01,20.139,21.310,30.176
2022-12-18 06:00:01,18.508,21.303,28.371
2022-12-18 06:15:01,20.136,21.408,30.499
2022-12-18 06:30:01,20.164,21.282,28.683
2022-12-18 06:45:01,16.205,21.391,39.161
2022-12-18 07:00:02,20.097,21.422,30.811
2022-12-18 07:15:01,19.807,22.407,136.459
2022-12-18 07:30:01,18.205,21.465,40.330
2022-12-18 07:45:01,18.548,21.709,34.115
2022-12-18 08:00:01,17.916,21.938,85.816
2022-12-18 08:15:01,20.195,22.371,58.188
2022-12-18 08:30:01,17.541,22.485,84.083
2022-12-18 08:45:01,18.187,22.302,63.163
2022-12-18 09:00:01,17.790,23.393,131.539
2022-12-18 09:15:01,18.341,21.793,40.699
2022-12-18 09:30:01,19.505,21.694,35.826
2022-12-18 09:45:00,19.159,21.737,40.492
2022-12-18 10:00:01,18.281,21.855,47.893
2022-12-18 10:15:01,20.153,21.663,40.919
2022-12-18 10:30:01,17.923,21.688,40.096
2022-12-18 10:45:01,16.045,21.734,35.448
2022-12-18 11:00:02,18.670,21.795,40.215
2022-12-18 11:15:01,16.732,22.151,99.017
2022-12-18 11:30:01,17.504,22.206,34.383
2022-12-18 11:45:01,18.746,21.929,35.913
2022-12-18 12:00:02,20.189,22.047,36.080
2022-12-18 12:15:01,19.463,23.128,36.749
2022-12-18 12:30:01,20.018,21.895,35.956
2022-12-18 12:45:01,20.184,22.027,38.640
2022-12-18 13:00:01,19.285,22.132,37.822
2022-12-18 13:15:01,18.275,23.193,36.361
2022-12-18 13:30:01,20.891,23.236,42.293
2022-12-18 13:45:01,17.895,22.061,40.041
2022-12-18 14:00:02,21.371,23.158,33.962
2022-12-18 14:15:01,21.356,23.196,39.056
2022-12-18 14:30:01,18.827,23.450,58.470
2022-12-18 14:45:01,18.210,23.107,35.725
2022-12-18 15:00:01,21.114,23.119,39.528
2022-12-18 15:15:01,21.354,23.101,54.156
2022-12-18 15:30:01,21.381,22.722,37.350
2022-12-18 15:45:01,21.380,22.928,33.337
2022-12-18 16:00:01,21.242,22.982,86.361
2022-12-18 16:15:00,21.435,22.916,35.455
2022-12-18 16:30:01,21.038,23.199,45.178
2022-12-18 16:45:01,19.639,22.077,39.072
2022-12-18 17:00:01,18.579,22.381,40.938
2022-12-18 17:15:01,20.195,22.107,39.799
2022-12-18 17:30:01,19.094,22.541,43.423
2022-12-18 17:45:01,19.060,22.918,70.540
2022-12-18 18:00:01,17.207,22.710,69.521
2022-12-18 18:15:01,19.290,24.304,68.718
2022-12-18 18:30:02,15.916,22.148,34.077
2022-12-18 18:45:01,16.193,22.545,57.382
2022-12-18 19:00:01,18.597,22.028,46.406
2022-12-18 19:15:01,20.219,21.726,29.206
2022-12-18 19:30:01,20.094,21.813,31.018
2022-12-18 19:45:01,21.380,23.142,42.619
2022-12-18 20:00:01,19.254,23.137,43.244
2022-12-18 20:15:01,18.387,23.313,48.401
2022-12-18 20:30:01,16.065,22.063,38.852
2022-12-18 20:45:01,17.004,22.535,73.209
2022-12-18 21:00:02,18.266,23.514,79.075
2022-12-18 21:15:01,17.583,23.259,40.328
2022-12-18 21:30:01,21.264,23.233,40.588
2022-12-18 21:45:01,17.299,22.220,37.522
2022-12-18 22:00:02,19.215,22.078,37.432
2022-12-18 22:15:01,20.137,22.023,32.872
2022-12-18 22:30:01,18.638,22.108,47.990
2022-12-18 22:45:01,19.907,21.992,39.640
2022-12-18 23:00:02,16.277,22.144,39.840
2022-12-18 23:15:01,20.212,21.600,36.725
2022-12-18 23:30:01,16.408,21.476,34.786
2022-12-18 23:45:01,20.201,21.636,66.589
2022-12-19 00:00:02,20.218,21.587,35.947
2022-12-19 00:15:01,20.208,22.197,49.878
2022-12-19 00:30:01,19.512,21.698,35.373
2022-12-19 00:45:01,20.190,21.834,68.276
2022-12-19 01:00:02,20.196,26.897,73.681
2022-12-19 01:15:01,20.151,21.494,35.442
2022-12-19 01:30:01,17.502,21.533,29.538
2022-12-19 01:45:01,17.598,21.331,28.783
2022-12-19 02:00:02,19.838,21.820,71.113
2022-12-19 02:15:01,20.038,21.401,35.530
2022-12-19 02:30:01,20.139,21.294,30.405
2022-12-19 02:45:01,20.099,21.395,32.190
2022-12-19 03:00:02,20.095,28.599,80.853
2022-12-19 03:15:01,20.107,21.369,28.774
2022-12-19 03:30:01,20.165,21.464,29.215
2022-12-19 03:45:01,20.086,21.487,80.519
2022-12-19 04:00:01,20.115,21.441,29.240
2022-12-19 04:15:00,20.088,21.340,29.401
2022-12-19 04:30:01,19.816,21.272,29.884
2022-12-19 04:45:01,20.160,21.338,29.480
2022-12-19 05:00:01,20.179,21.354,29.159
2022-12-19 05:15:00,20.096,21.423,36.479
2022-12-19 05:30:01,19.089,21.362,30.231
2022-12-19 05:45:01,20.102,21.396,30.144
2022-12-19 06:00:01,17.008,21.534,32.391
2022-12-19 06:15:01,20.228,21.755,37.228
2022-12-19 06:30:01,18.391,21.522,31.690
2022-12-19 06:45:01,18.178,21.630,31.664
2022-12-19 07:00:01,20.186,21.489,36.766
2022-12-19 07:15:01,20.054,21.552,32.741
2022-12-19 07:30:01,20.180,21.581,36.197
2022-12-19 07:45:01,17.957,21.834,70.615
2022-12-19 08:00:01,20.119,21.663,36.306
2022-12-19 08:15:01,19.537,21.762,37.912
2022-12-19 08:30:02,20.151,21.686,57.235
2022-12-19 08:45:01,20.151,21.422,32.394
2022-12-19 09:00:01,20.117,21.605,35.681
2022-12-19 09:15:01,19.900,21.988,40.769
2022-12-19 09:30:02,20.216,21.575,32.204
2022-12-19 09:45:01,17.905,21.687,43.156
2022-12-19 10:00:01,20.078,21.898,40.414
2022-12-19 10:15:01,21.433,22.918,85.843
2022-12-19 10:30:01,21.364,23.185,39.303
2022-12-19 10:45:01,21.255,22.952,39.311
2022-12-19 11:00:01,21.354,22.820,33.333
2022-12-19 11:15:01,21.330,22.868,45.028
2022-12-19 11:30:01,20.386,22.638,36.070
2022-12-19 11:45:01,21.376,22.808,68.711
2022-12-19 12:00:02,17.691,22.701,38.931
2022-12-19 12:15:01,21.310,22.955,39.110
2022-12-19 12:30:01,21.351,22.797,39.473
2022-12-19 12:45:01,20.079,22.737,33.155
2022-12-19 13:00:02,21.358,22.840,35.767
2022-12-19 13:15:01,17.601,22.766,35.133
2022-12-19 13:30:01,21.352,22.809,38.713
2022-12-19 13:45:01,21.238,23.160,37.544
2022-12-19 14:00:01,18.004,23.137,38.196
2022-12-19 14:15:01,21.188,23.207,41.957
2022-12-19 14:30:01,21.029,23.185,38.951
2022-12-19 14:45:00,21.284,23.325,50.701
2022-12-19 15:00:01,21.350,23.050,54.459
2022-12-19 15:15:01,18.630,23.034,39.440
2022-12-19 15:30:02,21.192,23.017,39.432
2022-12-19 15:45:01,21.317,22.764,31.217
2022-12-19 16:00:01,21.285,23.324,41.969
2022-12-19 16:15:01,21.335,23.433,39.367
2022-12-19 16:30:01,21.295,23.249,40.628
2022-12-19 16:45:01,18.938,23.844,47.330
2022-12-19 17:00:02,18.555,22.584,51.741
2022-12-19 17:15:01,21.331,24.046,42.771
2022-12-19 17:30:01,20.171,21.935,37.648
2022-12-19 17:45:01,20.078,22.076,39.928
2022-12-19 18:00:02,20.121,22.034,37.886
2022-12-19 18:15:01,19.474,22.136,44.812
2022-12-19 18:30:01,19.896,22.077,44.731
2022-12-19 18:45:01,20.205,22.099,38.826
2022-12-19 19:00:02,19.547,22.486,46.787
2022-12-19 19:15:01,21.332,23.357,43.721
2022-12-19 19:30:01,17.896,22.040,37.719
2022-12-19 19:45:01,20.220,21.975,38.947
2022-12-19 20:00:01,20.167,21.892,37.834
2022-12-19 20:15:01,17.728,23.650,123.905
2022-12-19 20:30:02,17.713,23.095,56.382
2022-12-19 20:45:01,19.837,24.174,68.539
2022-12-19 21:00:01,19.908,23.971,49.729
2022-12-19 21:15:01,19.122,23.905,53.956
2022-12-19 21:30:01,18.346,24.110,118.890
2022-12-19 21:45:01,18.913,22.920,44.931
2022-12-19 22:00:01,16.806,22.510,60.464
2022-12-19 22:15:01,17.088,22.083,35.408
2022-12-19 22:30:02,18.972,22.086,32.920
2022-12-19 22:45:01,17.265,22.009,67.569
2022-12-19 23:00:01,17.107,21.975,62.723
2022-12-19 23:15:01,16.963,21.856,55.608
2022-12-19 23:30:01,20.148,21.672,39.412
2022-12-19 23:45:01,20.061,21.509,78.422
2022-12-20 00:00:01,20.199,21.496,32.294
2022-12-20 00:15:01,17.910,21.737,40.603
2022-12-20 00:30:02,20.145,21.542,35.853
2022-12-20 00:45:01,20.193,21.533,35.615
2022-12-20 01:00:01,20.041,21.490,30.120
2022-12-20 01:15:01,20.140,33.383,830.503
2022-12-20 01:30:02,19.497,21.368,34.393
2022-12-20 01:45:01,20.201,21.316,28.605
2022-12-20 02:00:01,20.124,21.394,31.982
2022-12-20 02:15:01,20.120,21.396,33.461
2022-12-20 02:30:01,18.111,21.366,29.970
2022-12-20 02:45:00,20.088,21.373,36.297
2022-12-20 03:00:01,20.149,21.413,32.760
2022-12-20 03:15:01,20.149,21.410,32.295
2022-12-20 03:30:01,20.153,21.439,29.951
2022-12-20 03:45:01,20.088,21.283,29.055
2022-12-20 04:00:02,20.079,21.355,29.854
2022-12-20 04:15:01,20.094,21.288,29.778
2022-12-20 04:30:01,20.179,21.510,64.177
2022-12-20 04:45:01,19.586,21.435,35.442
2022-12-20 05:00:01,20.096,21.424,30.779
2022-12-20 05:15:01,20.068,21.412,29.400
2022-12-20 05:30:01,20.127,21.313,29.185
2022-12-20 05:45:01,20.167,21.214,27.834
2022-12-20 06:00:01,20.133,21.349,30.325
2022-12-20 06:15:01,20.211,21.464,35.465
2022-12-20 06:30:01,16.608,21.405,28.855
2022-12-20 06:45:01,20.170,21.692,50.897
2022-12-20 07:00:01,17.267,22.116,58.979
2022-12-20 07:15:00,17.866,22.581,71.822
2022-12-20 07:30:01,19.669,22.642,76.997
2022-12-20 07:45:01,20.106,21.493,34.008
2022-12-20 08:00:01,20.134,21.564,37.129
2022-12-20 08:15:01,20.157,21.629,30.733
2022-12-20 08:30:01,16.888,21.578,37.350
2022-12-20 08:45:01,20.191,21.406,39.378
2022-12-20 09:00:01,20.068,21.513,36.356
2022-12-20 09:15:01,19.966,21.634,43.444
2022-12-20 09:30:01,21.328,23.321,47.369
2022-12-20 09:45:01,18.833,22.751,36.436
2022-12-20 10:00:01,21.296,22.742,36.646
2022-12-20 10:15:01,21.352,22.791,37.824
2022-12-20 10:30:02,21.321,22.587,30.511
2022-12-20 10:45:01,21.278,22.873,40.130
2022-12-20 11:00:01,19.546,22.843,46.635
2022-12-20 11:15:01,21.118,22.873,40.626
2022-12-20 11:30:02,21.326,22.862,37.066
2022-12-20 11:45:01,18.013,22.749,32.623
2022-12-20 12:00:01,21.394,22.804,37.440
2022-12-20 12:15:01,21.297,22.809,35.841
2022-12-20 12:30:01,21.148,22.781,44.110
2022-12-20 12:45:01,21.241,22.817,37.773
2022-12-20 13:00:01,20.283,23.144,84.874
2022-12-20 13:15:00,20.822,22.912,43.345
2022-12-20 13:30:01,21.355,23.146,50.057
2022-12-20 13:45:01,21.414,22.765,32.270
2022-12-20 14:00:01,21.390,22.938,43.603
2022-12-20 14:15:00,21.393,23.044,37.791
2022-12-20 14:30:01,21.333,22.847,32.959
2022-12-20 14:45:01,21.317,22.859,38.666
2022-12-20 15:00:01,19.973,22.842,47.046
2022-12-20 15:15:00,29.792,31.237,47.135
2022-12-20 15:30:01,21.402,23.145,42.862
2022-12-20 15:45:01,21.257,23.053,37.879
2022-12-20 16:00:01,21.314,23.031,37.660
2022-12-20 16:15:00,21.428,22.870,36.948
2022-12-20 16:30:01,20.863,22.757,32.270
2022-12-20 16:45:01,21.412,22.818,36.895
2022-12-20 17:00:01,21.374,22.904,41.155
2022-12-20 17:15:00,16.978,22.658,35.567
2022-12-20 17:30:01,20.487,22.893,40.263
2022-12-20 17:45:01,16.726,21.894,38.643
2022-12-20 18:00:01,17.944,21.979,35.957
2022-12-20 18:15:00,20.225,21.701,35.802
2022-12-20 18:30:01,16.620,21.875,36.403
2022-12-20 18:45:01,19.561,21.839,36.276
2022-12-20 19:00:01,17.305,22.166,36.966
2022-12-20 19:15:01,21.466,22.958,37.368
2022-12-20 19:30:01,20.549,23.213,38.708
2022-12-20 19:45:01,21.244,23.234,37.229
2022-12-20 20:00:01,21.045,23.232,71.521
2022-12-20 20:15:01,18.764,23.035,38.868
2022-12-20 20:30:01,17.404,22.968,40.558
2022-12-20 20:45:01,19.323,23.214,81.623
2022-12-20 21:00:02,20.161,22.245,37.668
2022-12-20 21:15:01,20.232,22.078,42.892
2022-12-20 21:30:01,18.261,22.989,39.708
2022-12-20 21:45:01,17.937,22.024,59.579
2022-12-20 22:00:02,16.438,22.159,61.258
2022-12-20 22:15:01,18.389,21.966,49.621
2022-12-20 22:30:01,17.638,21.696,49.183
2022-12-20 22:45:01,19.190,21.621,35.751
2022-12-20 23:00:01,20.255,21.918,70.266
2022-12-20 23:15:01,16.808,21.843,121.238
2022-12-20 23:30:01,19.228,22.199,175.994
2022-12-20 23:45:01,17.106,21.891,59.112
2022-12-21 00:00:01,19.686,21.449,35.719
2022-12-21 00:15:00,16.761,21.570,40.977
2022-12-21 00:30:01,18.132,21.506,30.509
2022-12-21 00:45:01,17.939,21.470,30.893
2022-12-21 01:00:02,18.400,21.348,31.096
2022-12-21 01:15:01,20.118,21.752,74.701
2022-12-21 01:30:01,19.905,29.220,81.386
2022-12-21 01:45:01,20.209,21.477,36.714
2022-12-21 02:00:01,19.112,21.421,29.664
2022-12-21 02:15:01,20.169,21.380,36.651
2022-12-21 02:30:01,19.300,21.299,37.138
2022-12-21 02:45:01,16.979,21.277,30.325
2022-12-21 03:00:02,20.077,21.281,30.283
2022-12-21 03:15:01,20.229,21.344,57.436
2022-12-21 03:30:01,18.623,21.247,32.213
2022-12-21 03:45:01,20.204,21.439,76.782
2022-12-21 04:00:01,18.773,21.259,31.618
2022-12-21 04:15:01,20.089,21.304,28.701
2022-12-21 04:30:02,20.159,21.307,32.733
2022-12-21 04:45:01,20.135,21.343,29.139
2022-12-21 05:00:01,20.099,21.298,35.284
2022-12-21 05:15:01,20.111,21.268,30.250
2022-12-21 05:30:02,17.422,21.268,29.306
2022-12-21 05:45:01,20.126,21.171,34.787
2022-12-21 06:00:01,20.179,21.306,29.919
2022-12-21 06:15:01,20.116,21.506,73.365
2022-12-21 06:30:01,18.043,21.616,146.891
2022-12-21 06:45:01,20.102,22.155,113.094
2022-12-21 07:00:01,18.103,21.796,85.835
2022-12-21 07:15:01,18.385,22.008,110.113
2022-12-21 07:30:01,18.645,21.543,34.532
2022-12-21 07:45:01,18.359,21.384,29.136
2022-12-21 08:00:01,17.589,21.657,36.217
2022-12-21 08:15:01,20.189,21.405,29.594
2022-12-21 08:30:01,20.117,21.414,31.939
2022-12-21 08:45:01,18.515,21.662,29.678
2022-12-21 09:00:02,20.081,21.813,47.537
2022-12-21 09:15:01,20.237,21.752,30.034
2022-12-21 09:30:01,18.209,21.921,47.489
2022-12-21 09:45:01,19.134,22.321,50.493
2022-12-21 10:00:02,16.547,22.862,86.573
2022-12-21 10:15:01,17.698,24.291,71.695
2022-12-21 10:30:01,19.117,22.849,63.116
2022-12-21 10:45:01,21.261,23.687,74.361
2022-12-21 11:00:02,21.294,23.721,49.133
2022-12-21 11:15:01,17.879,23.515,46.196
2022-12-21 11:30:01,20.022,23.380,53.735
2022-12-21 11:45:01,21.407,23.403,38.433
2022-12-21 12:00:02,20.172,22.404,52.354
2022-12-21 12:15:01,21.321,23.006,38.096
2022-12-21 12:30:01,19.269,23.126,44.035
2022-12-21 12:45:01,18.694,21.945,38.649
2022-12-21 13:00:02,17.269,21.821,37.385
2022-12-21 13:15:01,20.118,21.782,43.421
2022-12-21 13:30:01,16.395,21.664,29.983
2022-12-21 13:45:01,17.347,21.745,37.906
2022-12-21 14:00:02,20.390,22.886,34.507
2022-12-21 14:15:01,21.249,22.877,34.099
2022-12-21 14:30:01,18.174,23.003,44.248
2022-12-21 14:45:01,17.034,22.332,66.624
2022-12-21 15:00:01,18.235,22.040,81.800
2022-12-21 15:15:01,20.101,22.032,48.418
2022-12-21 15:30:01,19.146,21.835,58.722
2022-12-21 15:45:01,20.158,22.087,41.568
2022-12-21 16:00:01,21.346,22.889,35.164
2022-12-21 16:15:00,19.207,22.143,77.894
2022-12-21 16:30:01,21.337,23.432,40.820
2022-12-21 16:45:01,18.891,23.515,47.196
2022-12-21 17:00:01,18.543,22.201,42.061
2022-12-21 17:15:01,20.640,24.112,83.681
2022-12-21 17:30:01,20.214,23.318,106.542
2022-12-21 17:45:01,18.211,22.259,37.942
2022-12-21 18:00:01,19.190,22.408,41.344
2022-12-21 18:15:01,16.196,22.141,39.481
2022-12-21 18:30:01,19.114,22.225,61.551
2022-12-21 18:45:01,20.258,22.892,70.519
2022-12-21 19:00:01,19.490,22.710,38.353
2022-12-21 19:15:01,20.116,22.882,40.905
2022-12-21 19:30:01,17.496,22.566,44.219
2022-12-21 19:45:01,20.189,22.947,40.319
2022-12-21 20:00:01,18.324,22.852,41.332
2022-12-21 20:15:01,19.531,22.789,47.874
2022-12-21 20:30:01,17.715,24.002,58.286
2022-12-21 20:45:01,20.021,22.689,43.045
2022-12-21 21:00:01,17.857,22.900,114.756
2022-12-21 21:15:01,16.484,22.585,78.582
2022-12-21 21:30:01,19.005,22.851,75.299
2022-12-21 21:45:01,20.145,22.633,46.095
2022-12-21 22:00:02,19.027,22.736,43.389
2022-12-21 22:15:01,16.429,22.996,56.309
2022-12-21 22:30:01,17.766,21.974,33.249
2022-12-21 22:45:01,19.570,21.657,36.054
2022-12-21 23:00:01,16.462,21.729,36.154
2022-12-21 23:15:01,17.394,21.860,37.945
2022-12-21 23:30:01,18.518,21.654,32.140
2022-12-21 23:45:01,20.144,21.778,42.384
2022-12-22 00:00:01,17.022,21.502,31.124
2022-12-22 00:15:01,20.032,21.521,35.750
2022-12-22 00:30:02,16.142,21.457,36.552
2022-12-22 00:45:01,16.179,21.469,34.647
2022-12-22 01:00:02,17.177,21.666,54.670
2022-12-22 01:15:01,20.043,21.571,38.442
2022-12-22 01:30:01,16.704,22.130,78.641
2022-12-22 01:45:01,16.244,30.258,75.797
2022-12-22 02:00:02,19.434,21.462,31.254
2022-12-22 02:15:01,17.975,21.597,36.516
2022-12-22 02:30:01,20.098,21.454,33.242
2022-12-22 02:45:01,17.028,21.408,35.693
2022-12-22 03:00:02,18.931,21.409,41.725
2022-12-22 03:15:01,16.804,21.345,35.257
2022-12-22 03:30:01,19.487,21.404,29.825
2022-12-22 03:45:01,20.059,21.399,30.787
2022-12-22 04:00:02,18.782,21.455,78.167
2022-12-22 04:15:01,19.614,21.248,29.269
2022-12-22 04:30:01,17.653,21.334,30.174
2022-12-22 04:45:01,20.171,21.319,30.392
2022-12-22 05:00:02,17.499,21.470,32.405
2022-12-22 05:15:01,16.190,21.898,70.893
2022-12-22 05:30:01,17.302,21.472,30.104
2022-12-22 05:45:01,16.131,22.142,37.530
2022-12-22 06:00:02,16.050,22.415,40.974
2022-12-22 06:15:01,16.416,21.776,38.133
2022-12-22 06:30:01,17.854,21.950,136.657
2022-12-22 06:45:01,18.432,21.889,52.937
2022-12-22 07:00:02,18.931,22.030,75.452
2022-12-22 07:15:01,16.393,22.321,83.914
2022-12-22 07:30:01,20.100,22.605,91.625
2022-12-22 07:45:01,20.166,21.983,35.938
2022-12-22 08:00:02,20.143,21.665,32.543
2022-12-22 08:15:01,19.969,21.858,35.659
2022-12-22 08:30:01,20.132,22.006,37.564
2022-12-22 08:45:01,41.019,42.700,67.464
2022-12-22 09:00:02,18.641,22.324,38.120
2022-12-22 09:15:01,19.633,21.938,38.215
2022-12-22 09:30:01,21.310,23.421,49.941
2022-12-22 09:45:01,21.373,24.657,41.952
2022-12-22 10:00:02,19.602,24.441,54.088
2022-12-22 10:15:01,19.052,22.929,53.114
2022-12-22 10:30:01,18.504,23.195,37.864
2022-12-22 10:45:01,21.271,23.459,38.808
2022-12-22 11:00:01,18.349,22.458,40.212
2022-12-22 11:15:01,20.029,23.348,38.913
2022-12-22 11:30:01,20.138,22.291,37.721
2022-12-22 11:45:01,20.060,22.073,36.689
2022-12-22 12:00:01,20.204,21.965,42.856
2022-12-22 12:15:01,17.565,23.030,38.025
2022-12-22 12:30:01,16.982,22.992,70.408
2022-12-22 12:45:01,20.090,21.963,47.281
2022-12-22 13:00:02,18.186,22.348,39.155
2022-12-22 13:15:01,21.451,23.494,54.461
2022-12-22 13:30:01,20.202,23.005,91.841
2022-12-22 13:45:01,20.171,22.346,42.995
2022-12-22 14:00:02,20.065,22.005,64.778
2022-12-22 14:15:01,19.093,23.032,39.333
2022-12-22 14:30:01,18.444,21.765,37.736
2022-12-22 14:45:01,21.307,22.905,32.280
2022-12-22 15:00:02,19.822,23.324,45.954
2022-12-22 15:15:01,20.133,21.980,40.677
2022-12-22 15:30:01,18.583,23.042,37.181
2022-12-22 15:45:01,21.333,23.083,57.085
2022-12-22 16:00:02,20.179,21.868,38.259
2022-12-22 16:15:01,21.406,22.943,39.979
2022-12-22 16:30:01,20.197,22.145,40.459
2022-12-22 16:45:01,18.256,22.275,39.073
2022-12-22 17:00:02,19.158,22.303,41.054
2022-12-22 17:15:01,19.046,22.425,53.290
2022-12-22 17:30:01,20.193,22.790,53.405
2022-12-22 17:45:01,17.458,22.805,53.382
2022-12-22 18:00:02,18.201,22.480,36.208
2022-12-22 18:15:01,16.970,22.538,45.062
2022-12-22 18:30:01,20.207,22.101,45.130
2022-12-22 18:45:01,19.537,22.027,56.616
2022-12-22 19:00:01,19.552,22.312,47.130
2022-12-22 19:15:01,20.059,22.121,41.016
2022-12-22 19:30:01,19.953,22.017,40.377
2022-12-22 19:45:00,19.174,22.092,38.737
2022-12-22 20:00:01,16.539,22.139,35.989
2022-12-22 20:15:01,20.124,22.487,37.887
2022-12-22 20:30:01,20.188,22.321,57.687
2022-12-22 20:45:01,19.641,22.393,47.109
2022-12-22 21:00:01,16.229,22.474,47.469
2022-12-22 21:15:01,20.099,22.468,41.250
2022-12-22 21:30:02,18.639,22.818,52.244
2022-12-22 21:45:01,17.708,23.010,53.821
2022-12-22 22:00:02,16.793,23.091,51.443
2022-12-22 22:15:01,17.268,22.903,62.463
2022-12-22 22:30:01,17.355,22.903,39.756
2022-12-22 22:45:01,18.348,23.138,53.803
2022-12-22 23:00:02,17.820,22.897,48.767
2022-12-22 23:15:01,19.252,24.792,80.611
2022-12-22 23:30:01,16.776,22.566,82.024
2022-12-22 23:45:01,20.190,22.288,65.604
2022-12-23 00:00:01,20.081,21.747,44.005
2022-12-23 00:15:01,20.102,21.816,32.385
2022-12-23 00:30:01,20.123,21.786,40.770
2022-12-23 00:45:01,20.277,21.606,31.881
2022-12-23 01:00:02,19.795,21.534,36.447
2022-12-23 01:15:01,20.164,21.500,45.853
2022-12-23 01:30:01,20.024,21.528,37.102
2022-12-23 01:45:01,20.198,22.810,67.976
2022-12-23 02:00:01,20.099,21.611,39.069
2022-12-23 02:15:01,19.872,21.772,54.223
2022-12-23 02:30:01,20.095,21.611,30.983
2022-12-23 02:45:01,20.093,21.573,33.460
2022-12-23 03:00:01,16.960,21.531,36.828
2022-12-23 03:15:01,17.385,21.505,32.146
2022-12-23 03:30:01,20.163,21.539,32.391
2022-12-23 03:45:01,19.625,21.444,30.414
2022-12-23 04:00:01,20.032,21.473,30.588
2022-12-23 04:15:01,17.055,21.365,31.572
2022-12-23 04:30:02,20.027,21.470,32.278
2022-12-23 04:45:01,20.220,21.416,33.899
2022-12-23 05:00:01,20.132,21.507,37.355
2022-12-23 05:15:01,20.167,21.465,29.671
